id_municipio,media_acessos_pre,pct_fibra_pre,populacao,domicilios,pib,pib_per_capita,penetracao_bl,alta_conectividade,conectividade_q75,conectividade_q25,alta_fibra
4128203,15348.272727272728,0.0,55033,19993,1959262000,35601.58450384315,0.7676823251774485,1,1,1,0
4201406,25538.545454545456,0.0,71922,26777,2384838000,33158.67189455243,0.9537493167474121,1,1,1,0
4202008,66620.81818181818,0.0,139155,57886,7357101000,52869.828608386335,1.1508969039460004,1,1,1,0
4202305,25378.454545454544,0.0,76773,28306,2669788000,34775.090200982115,0.8965750916927345,1,1,1,0
4202404,135097.68181818182,0.0,361261,137313,20576440000,56957.26912121707,0.9838666536903412,1,1,1,0
4202909,44689.40909090909,0.0,141385,50282,8723259000,61698.61725076917,0.8887754880654923,1,1,1,0
4203006,17981.272727272728,0.0,73720,26336,4702908000,63794.19424850787,0.6827640008836849,1,1,1,0
4203204,21698.727272727272,0.0,103074,36489,2242100000,21752.333275122728,0.5946648927821335,1,1,1,0
4203808,13698.227272727272,0.0,55016,19739,2202873000,40040.58819252581,0.6939676413560601,1,1,1,0
4204202,78471.81818181818,0.0,254785,92930,13693104000,53743.760425456756,0.8444185750760591,1,1,1,0
4204301,23705.954545454544,0.0,81646,30425,4559276000,55842.00083286383,0.7791603794726226,1,1,1,0
4204608,74306.13636363637,0.0,214493,79804,10063805000,46919.03698488995,0.9311079189468744,1,1,1,0
4205407,240724.27272727274,0.0,537211,219824,23555034000,43846.89442323407,1.09507730151063,1,1,1,0
4205902,16746.727272727272,0.0,72570,25858,4156791000,57279.74369574204,0.6476420168894451,1,1,1,0
4207007,13072.954545454546,0.0,59035,21103,3521296000,59647.59888201914,0.6194832272878048,1,1,1,0
4207304,14949.681818181818,0.0,52579,19958,2502431000,47593.735141406265,0.7490571108418588,1,1,1,0
4207502,21134.18181818182,0.0,71549,25821,3675475000,51370.040112370545,0.8184881227753309,1,1,1,0
4208203,88993.27272727272,0.0,264054,94076,47754802000,180852.40897695167,0.945972115388332,1,1,1,0
4208302,30845.68181818182,0.0,75940,27435,2888726000,38039.58388201211,1.124318637440562,1,1,1,0
4208906,57006.72727272727,0.0,182660,66390,12052185000,65981.52304828643,0.8586643662106834,1,1,1,0
4209102,197262.68181818182,0.0,616317,222036,45069864000,73127.73134604433,0.8884265696471826,1,1,1,0
4209300,50132.045454545456,0.0,164981,59954,6576476000,39862.02047508501,0.8361751585306311,1,1,1,0
4210100,13316.5,0.0,55286,20082,2489951000,45037.64063234815,0.6631062643163032,1,1,1,0
4211306,24572.409090909092,0.0,86401,29451,6142276000,71090.33460260877,0.834348887674751,1,1,1,0
4211900,73815.95454545454,0.0,222598,81754,8208640000,36876.52180163344,0.9029032774598741,1,1,1,0
4214805,22462.409090909092,0.0,72587,27422,3689822000,50833.096835521515,0.8191382499784513,1,1,1,0
4215802,25946.045454545456,0.0,83277,30058,4697015000,56402.30796018108,0.863199329780606,1,1,1,0
4216206,10780.90909090909,0.0,52674,19378,8516095000,161675.49455139157,0.5563478734084575,1,1,1,0
4216602,100834.09090909091,0.0,270299,105666,13838193000,51195.87197880865,0.9542718652082118,1,1,1,0
4218004,16146.09090909091,0.0,51592,18243,2437804000,47251.58939370445,0.8850567839221022,1,1,1,0
4218707,28161.18181818182,0.0,110088,42136,4816733000,43753.47903495385,0.6683401798505273,1,1,1,0
4219309,17732.68181818182,0.0,55466,20549,3455717000,62303.338982439695,0.8629462172456966,1,1,1,0
4219507,14410.5,0.0,51607,19322,2676948000,51871.800337163564,0.7458078873822586,1,1,1,0
4300406,13680.545454545454,0.0,72409,28255,3079871000,42534.36727478628,0.4841813999131288,1,0,1,0
4300604,52108.681818181816,0.0,187315,68868,3302248000,17629.383658543094,0.7566457835015075,1,1,1,0
4301602,19606.0,0.0,117938,45327,3748409000,31782.877444080787,0.43254572329957863,1,0,1,0
4302105,31902.909090909092,0.0,123151,48821,7498499000,60888.657014559365,0.6534669320765468,1,1,1,0
4303004,16996.863636363636,0.0,80070,31810,3542693000,44244.948170350945,0.5343245405961533,1,1,1,0
4303103,25929.363636363636,0.0,136258,52524,6458476000,47398.87566234643,0.4936669643660733,1,1,1,0
4303509,12908.636363636364,0.0,62200,23879,2723662000,43788.77813504823,0.5405852993691681,1,1,1,0
4303905,20962.136363636364,0.0,62886,24064,3600068000,57247.527271570776,0.8710994167069632,1,1,1,0
4304606,112232.31818181818,0.0,347657,132852,21995362000,63267.421625337614,0.8447920857933503,1,1,1,0
4304630,30406.590909090908,0.0,63594,23892,1966012000,30915.054879391137,1.2726682952072204,1,1,1,0
4304705,9676.545454545454,0.0,61804,24239,3846847000,62242.68655750437,0.3992138889618158,1,0,1,0
4305108,165585.95454545456,0.0,463501,184911,31688460000,68367.6194873366,0.8954900170647206,1,1,1,0
4306106,16100.045454545454,0.0,58913,22776,4609384000,78240.52416274846,0.7068864354823259,1,1,1,0
4307005,32073.0,0.0,105705,42134,6882611000,65111.49898301878,0.7612142212939669,1,1,1,0
4307708,23205.272727272728,0.0,76137,29293,3749878000,49251.71729907929,0.7921780878459949,1,1,1,0
4307906,19533.590909090908,0.0,70286,27014,4398447000,62579.27610050366,0.7230913936881213,1,1,1,0
4309209,59320.181818181816,0.0,265074,101807,10261618000,38712.27657182523,0.5826729185437329,1,1,1,0
4309308,22046.227272727272,0.0,92924,35172,8284804000,89156.77327708666,0.6268118751486202,1,1,1,0
4310207,23772.136363636364,0.0,84780,32543,5190378000,61221.726822363766,0.7304838633081266,1,1,1,0
4311403,36196.77272727273,0.0,93646,37983,5596169000,59758.76171966769,0.9529729807354008,1,1,1,0
4312401,16772.909090909092,0.0,64322,24351,5752330000,89430.21050340474,0.6887975479819758,1,1,1,0
4313409,67882.68181818182,0.0,227646,89881,10037889000,44094.29113623784,0.7552506293675173,1,1,1,0
4314050,4849.590909090909,0.0,52058,19890,1390312000,26706.980675400515,0.24382055852644088,0,0,1,0
4314100,59406.454545454544,0.0,206215,81782,12552833000,60872.55049341707,0.726400119163808,1,1,1,0
4314407,102689.63636363637,0.0,325685,130769,10778119000,33093.69175737292,0.7852750756191175,1,1,1,0
4314902,511573.0,0.0,1332845,558607,81562848000,61194.548503389364,0.9158012699447017,1,1,1,0
4315602,67622.22727272728,0.0,191900,74628,13282154000,69213.9343408025,0.9061240723686456,1,1,1,0
4316808,41616.681818181816,0.0,133230,53660,9815170000,73670.86992419125,0.7755624639989157,1,1,1,0
4316907,91972.31818181818,0.0,271735,106342,9562027000,35188.79422967229,0.8648729399655656,1,1,1,0
4317103,17905.5,0.0,84421,31797,2823913000,33450.36187678421,0.5631191621851118,1,1,1,0
4317202,22791.68181818182,0.0,76963,30018,3732037000,48491.31400802983,0.7592671669725438,1,1,1,0
4317509,26342.136363636364,0.0,76917,29701,3180262000,41346.67238711858,0.8869107559892382,1,1,1,0
4318002,14196.636363636364,0.0,59676,22591,2570755000,43078.54078691601,0.6284200063581233,1,1,1,0
4318309,7692.227272727273,0.0,58487,22311,2723183000,46560.483526253694,0.34477285969823285,1,0,1,0
4318705,67859.63636363637,0.0,217409,84225,10855366000,49930.61924759325,0.8056947030410967,1,1,1,0
4319901,13174.272727272728,0.0,75648,28742,3615584000,47794.83925549915,0.45836311764222143,1,0,1,0
4320008,38013.5,0.0,132107,50197,4204060000,31823.14336106338,0.7572862920094826,1,1,1,0
4321204,9571.227272727272,0.0,53242,20895,1568872000,29466.81191540513,0.458063042485153,1,0,1,0
4321600,21634.636363636364,0.0,54387,21102,1234544000,22699.247982054534,1.0252410370408664,1,1,1,0
4322400,24838.045454545456,0.0,117210,41743,3717091000,31713.087620510196,0.595023008757048,1,1,1,0
4322509,16986.727272727272,0.0,64197,23657,3245665000,50557.89211333863,0.7180423245858424,1,1,1,0
4322608,9345.454545454546,0.0,68763,27694,3732030000,54273.810043191836,0.33745412527820273,1,0,1,0
4323002,68676.90909090909,0.0,224112,84626,4335050000,19343.230170628973,0.8115343876693816,1,1,1,0
5002704,246137.9090909091,0.0,898100,325986,34731151000,38671.8082618862,0.7550566867623428,1,1,1,0
5003207,9350.818181818182,0.0,96268,30169,3907866000,40593.61366186064,0.30994789955975277,1,0,1,0
5003702,68797.45454545454,0.0,243367,86034,12595690000,51755.94883447632,0.7996542593097443,1,1,1,0
5005707,7266.227272727273,0.0,50457,18588,3013280000,59719.76138097786,0.3909095799831759,1,0,1,0
5006606,9268.227272727272,0.0,92017,30494,5024604000,54605.17078365954,0.3039360947310052,1,0,1,0
5008305,31032.136363636364,0.0,132152,47982,13058332000,98812.97294025062,0.6467453704229995,1,1,1,0
5100250,12353.772727272728,0.0,58613,20963,2111882000,36030.948765632194,0.5893132055179472,1,1,1,0
5101803,8302.818181818182,0.0,69210,25297,2567246000,37093.570293310215,0.3282135502952201,1,0,1,0
5102504,12818.681818181818,0.0,89681,31122,2264674000,25252.550707507722,0.411884898727004,1,0,1,0
5103403,177600.0,0.0,650877,232473,29746934000,45702.85015448387,0.7639596856409131,1,1,1,0
5105259,14495.863636363636,0.0,83798,27741,6891564000,82240.19666340486,0.5225429377586834,1,1,1,0
5106224,10484.863636363636,0.0,55839,18180,6036784000,108110.53206540232,0.5767251725172517,1,1,1,0
5106752,4650.5,0.0,52018,18313,2436222000,46834.21123457265,0.2539452847703817,0,0,1,0
5107040,25524.409090909092,0.0,85146,28976,6965242000,81803.51396424964,0.8808810426183424,1,1,1,0
5107602,54133.545454545456,0.0,244911,86954,17295644000,70620.11914532218,0.6225538267882496,1,1,1,0
5107909,52775.90909090909,0.0,196312,68591,9623877000,49023.37605444394,0.7694290663630664,1,1,1,0
5107925,22669.545454545456,0.0,110635,37061,12522633000,113188.71062502825,0.6116819690387593,1,1,1,0
5107958,28398.136363636364,0.0,106434,38068,5585259000,52476.266982355264,0.7459844584332344,1,1,1,0
5108402,44903.36363636364,0.0,300078,103368,9916991000,33048.04417518112,0.43440294517030065,1,0,1,0
5200258,29351.227272727272,0.0,225693,74508,2463152000,10913.72794016651,0.3939339033758425,1,0,1,0
5201108,64346.09090909091,0.0,398869,142381,17788289000,44596.82000857424,0.4519289154387939,1,0,1,0
5201405,126482.72727272728,0.0,527796,187039,16979984000,32171.49050011747,0.6762371872856853,1,1,1,0
5204508,18598.863636363636,0.0,98622,36800,3000886000,30428.16004542597,0.5054039031620553,1,1,1,0
5205109,35249.63636363636,0.0,114427,42448,9916468000,86661.95915299711,0.8304192509337627,1,1,1,0
5205497,12429.454545454546,0.0,91767,31802,1006150000,10964.181023679535,0.3908387694313108,1,0,1,0
5206206,3750.681818181818,0.0,62337,21485,4602318000,73829.6356898792,0.17457211162121564,0,0,1,0
5208004,8340.636363636364,0.0,115901,40901,3247792000,28022.12232853901,0.2039225535717064,0,0,1,0
5208608,7796.681818181818,0.0,73707,26045,1888263000,25618.502991574747,0.2993542644723294,1,0,1,0
5208707,460672.04545454547,0.0,1437366,549509,59865990000,41649.78857159554,0.8383339407626544,1,1,1,0
5208806,3452.2727272727275,0.0,71916,25200,1102687000,15332.985705545358,0.1369949494949495,0,0,1,0
5210000,4926.590909090909,0.0,52204,19588,1406216000,26936.939698107424,0.251510665156775,0,0,1,0
5211503,24195.363636363636,0.0,107970,39796,5324330000,49313.049921274425,0.6079848134577253,1,1,1,0
5211909,22920.590909090908,0.0,105729,38336,7996737000,75634.28198507505,0.5978868663681893,1,1,1,0
5212501,18072.272727272728,0.0,209129,72031,5435386000,25990.5895404272,0.2508957633140277,0,0,1,0
5213103,7897.818181818182,0.0,70081,24831,3288692000,46927.01302778214,0.3180628320171633,1,0,1,0
5213806,3476.681818181818,0.0,51351,19751,1857437000,36171.38906739888,0.17602560975048442,0,0,1,0
5215231,9918.0,0.0,103804,34269,1154068000,11117.760394589804,0.2894160903440427,1,0,1,0
5217609,14836.227272727272,0.0,105031,35264,1453001000,13834.020432062915,0.42071878609140406,1,0,1,0
5218805,48776.59090909091,0.0,225696,80488,16306271000,72248.82585424642,0.6060107209657454,1,1,1,0
5219753,5634.272727272727,0.0,72127,24192,825618000,11446.725914012783,0.2328981782106782,0,0,1,0
5220454,29223.5,0.0,155635,52405,4765089000,30617.078420663733,0.5576471710714627,1,1,1,0
5221403,12355.5,0.0,142431,50689,2666621000,18722.19530860557,0.24375110970822073,0,0,1,0
5221858,45580.13636363636,0.0,198861,71220,2964512000,14907.45797315713,0.6399906818820045,1,1,1,0
5300108,810968.6818181818,0.0,2817381,989344,286943782000,101847.70252940585,0.8197034416928609,1,1,1,0
